date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,SOLUSDT_PERP,XRPUSDT_PERP
2023-09-30,-2314.660559113653,2121.8120602338895,-2450.510234796409,-493.1057999630357,-2619.9113458930233
2023-10-01,-2405.679795584442,3607.316378146372,-330.86146786646214,751.599653869619,-2904.5427045331144
2023-10-02,-2188.1921238198006,3187.603506062117,-943.033984788431,1051.8725631023103,-2629.2978222273505
2023-10-03,-2231.703890613204,3106.7643970942077,-924.7946671079765,1671.0471930800677,-2065.6898521045537
2023-10-04,-2188.139509118813,3163.181193311467,-933.7513394961986,2030.7255463334136,-1684.2024117401158
2023-10-05,-2044.6696025249255,3734.1123229964774,-996.5586858063485,2003.6826759441153,-1220.9767127281411
2023-10-06,-1819.3389660847859,3787.0763937470433,-1595.9788618536486,1846.8678101277935,-950.7379681867371
2023-10-07,-1833.8676756087693,3706.3967290362025,-1847.5728666214143,1846.8678101277935,-765.1988689845533
2023-10-08,-1741.0905182473894,3305.847914965952,-2428.480974471304,1684.1439016422605,-840.4366906731034
2023-10-09,-2093.3195031896303,2751.702795645508,-2823.7863214510057,1652.455126749697,-678.7362529641673
2023-10-10,-2338.950756070498,2325.638324746057,-3073.06575515973,1819.2061339195736,-443.13903010414816
2023-10-11,-2746.6123965550296,973.8325210951782,-3474.5067738842904,1913.961242502398,-891.0870659631128
2023-10-12,-3092.856316063549,-206.65889241140826,-3669.298919480396,1565.0768327447295,-1466.1090392999236
2023-10-13,-2947.7484869620507,-154.9084519848146,-3453.283763337538,1387.4491332756616,-2056.6101644399405
2023-10-14,-2815.1077807304832,-15.787929524671853,-3353.4353521997823,1471.4113119991741,-2344.2576255458944
2023-10-15,-2560.92436851208,287.08114124765905,-3333.4885287693637,1316.2867922677394,-2502.2191692031674
2023-10-16,-2119.744675098842,805.9680581915205,-3224.792366379019,1336.4366398046875,-2513.0582605259397
2023-10-17,-1785.2688093595762,1661.6162245487658,-2835.6053189338313,1419.249219072835,-2298.2604280849987
2023-10-18,-1600.4648713737504,2318.934971514808,-2684.970680815942,1235.3789155584927,-2160.250560737014
2023-10-19,-1492.1449549958706,3097.8271750850345,-2784.62817212617,1458.908824029325,-1166.4908737636067
2023-10-20,-1521.1758570751715,3097.8271750850345,-2876.16346358675,1497.4979723557522,-1005.7140748534557
2023-10-21,-1446.0405894344835,3397.037182990091,-2804.092274510768,1562.8036718029825,-790.0262812616822
2023-10-22,-1335.4581188751445,3914.1823269709594,-2139.6615192426284,1756.2661026236497,-854.4319322876279
2023-10-23,-767.5717201763948,4477.520334703968,-678.099659844471,3151.046319864042,-925.7619654111345
2023-10-24,-384.0891150605711,5649.346133486846,-389.2456169412322,3349.137015135815,-228.18211937554474
2023-10-25,-308.2936681138451,5569.344849637618,104.19127193272874,3589.812348344235,428.35786197157756
2023-10-26,-283.63034016815584,4523.2472756216075,786.8604470472596,3509.223160252445,897.038776910537
2023-10-27,-5.059064278611913e-12,4523.2472756216075,1314.8883681646312,3374.3279087452493,783.287125974732
2023-10-28,660.1562667392793,4084.258475767194,1564.594909845889,2932.1953192792967,758.7950283683349
2023-10-29,1094.3589366578703,3554.3197604091138,1755.177863461279,2583.0275047460577,1013.1159347256754
2023-10-30,1266.6802570864522,3107.595984842062,1930.3108458235686,2287.8941935478842,1407.5187187000279
2023-10-31,1233.1003446610248,2959.859657683211,2180.0139673079257,2070.059310245052,1556.9667201027803
2023-11-01,1388.0575037794836,2645.0612325925063,2271.4785096947376,1846.935507397899,1848.4672465353674
2023-11-02,1372.6297044887986,2665.1548187703993,2089.5320492667197,1835.0706157065804,2037.612811767497
2023-11-03,1381.2053714192703,2508.2095036159562,2182.923605591524,1682.5225797887124,2245.1389395845317
2023-11-04,1325.2208867537636,2464.265530808901,2371.721523931835,1641.8614261295718,2196.9306323759224
2023-11-05,1563.7683750086373,2464.265530808901,2634.5943457552353,1528.7160112316433,1806.8238762584283
2023-11-06,1435.5272026390958,2566.360303252492,2758.3653156349865,1629.0100367837626,1610.7371416896572
2023-11-07,1145.7852111194438,2761.3054330585173,2857.8587939412682,1770.6223978200558,1464.4281640607103
2023-11-08,1140.841771822061,2773.070086030373,2853.188758359856,1770.6223978200558,1464.4281640607103
2023-11-09,1519.2588101939393,3282.955048310528,1365.795074534927,2189.3683175123624,1642.6227494482368
2023-11-10,1809.393221924538,3517.340645459579,1545.6348522152812,1416.935381243036,1710.6958991575596
2023-11-11,1789.684297432353,3464.4414006538213,1652.4890202517468,1365.5212019303299,1727.8640797317453
2023-11-12,1894.4468881859316,3418.2008607459834,1758.2038064565663,1214.9567749648172,1714.1916696466974
2023-11-13,1735.1376589907898,3461.94671900495,1951.0024441932683,965.4275536707793,1886.4856241402083
2023-11-14,1937.7477198048373,3404.853505834331,1943.0588635807026,1040.4145024381357,1673.9254083419908
2023-11-15,1781.925393225422,3052.740598559426,2120.2385448345167,1197.170726361627,1847.9247370190028
2023-11-16,1537.675300789143,3122.910174401144,2264.176240985053,1299.8559853850818,1775.3822984395736
2023-11-17,1793.1401852827196,3122.910174401144,2083.239855346638,1502.3440308765466,1501.6171642330928
2023-11-18,1943.3856980593516,3081.637805026642,1948.953677047317,1669.6340234282961,1356.3887964383898
2023-11-19,1999.2775162643538,2933.7538119105184,1844.741108022947,1721.339471180854,1500.8880926213226
2023-11-20,2047.8036916656688,3017.7668349428423,1961.3775248891716,1534.1592714488418,1438.892677053472
2023-11-21,283.5769321881255,3017.7668349428423,2113.8477720363962,2029.754641906866,1205.7749830624248
2023-11-22,242.80557004381902,2727.8675418039975,2240.256285104146,2188.4075912781927,1157.7162872279018
2023-11-23,220.88960007133852,3167.611306185965,2923.0607194946006,2207.100672100399,1453.4484774243078
2023-11-24,147.9131363534279,3260.496051028174,3145.7745541800764,1976.3392173794489,1469.4770410588699
2023-11-25,42.14800612627954,3270.774949047842,3285.725054183977,1898.749260281975,1502.602730359923
2023-11-26,-5.194067398406332e-12,3307.216677829958,3376.4974602736247,1834.1491638809994,1482.13669801542
2023-11-27,-156.67485059881287,3469.4388877646484,3328.901625373441,1729.2405730048729,1315.7440632582325
2023-11-28,-230.2310744159187,3510.6640699402737,3296.7947680806387,1729.2405730048729,1231.22582813613
2023-11-29,-372.9969718898432,3586.272207204031,3120.8043547687216,1764.9331752450175,1154.993290892395
2023-11-30,-540.4589277957781,3543.306677816744,3136.9842613974643,1739.61154554498,1039.6385874450423
2023-12-01,-571.3935929490679,3617.089991708602,3267.6861322602485,1704.6409080043813,839.1893750777077
2023-12-02,-559.3431035605003,3857.9753438378248,3257.7779904961476,1607.0888749640737,717.8146871414616
2023-12-03,-635.9662805373702,4215.154811144103,3388.5888377991305,1581.2212887650494,179.0687817543544
2023-12-04,-688.6966259918707,3999.7519499505775,3531.3169248373524,1448.2946745991233,331.9398246210834
2023-12-05,-565.1280656137359,3762.7757859607827,3565.7700987626213,1473.7696362419154,632.5564134209537
2023-12-06,-698.2702794534131,4043.5040923843844,3592.0981292735087,1485.0282680803223,-181.09923080837814
2023-12-07,-791.1572389336679,4054.2979799320406,3509.3967743700437,1581.8539563125064,63.29405045174883
2023-12-08,-886.6246093008405,3603.036261421796,3466.39651699609,1476.1893184386176,567.7532938426646
2023-12-09,-1173.4968396234572,3525.23363444301,2874.3634485987045,1572.241588198566,854.6644891362728
2023-12-10,-975.9313541729293,3423.1513294063584,2805.2690066955565,1632.5690523204594,1163.0792574047048
2023-12-11,-832.0780055270474,3503.2954002400515,3367.5532834930946,2183.664508473432,113.40880226638387
2023-12-12,271.77242692704874,3640.106964267621,3367.5532834930946,2427.245521720474,-294.98765040039166
2023-12-13,1755.7055740047758,2907.144343011243,2669.577222472215,2250.494908419596,-417.07795209216715
2023-12-14,2576.9882515910363,2806.3873585182537,2577.2001415494524,1983.0604006876858,-56.36384765356803
2023-12-15,2459.395307195973,2896.382316805758,2441.867816428821,1924.3114847147738,-278.0430748546704
2023-12-16,2644.466112495773,2919.3453917883157,2470.6762358457954,1818.2530450142667,-147.25921485584468
2023-12-17,2435.2619800300863,2897.1107232950985,2530.0540265505565,1780.256614979879,-357.3166551443752
2023-12-18,2259.3676865158927,2897.1107232950985,2718.5290503954307,2011.3560539649184,-112.9637095154047
2023-12-19,2099.9828494326935,3162.0382853081637,2705.6398092503186,2032.3390560088214,9.094947017729282e-13
2023-12-20,3046.134170704068,2692.906764964924,2193.4474333928115,1930.677359534523,-136.83427140367047
2023-12-21,3711.972806831697,2170.0510646878,1097.5887415193038,2062.809582894733,-957.5778040664652
2023-12-22,3511.1195878702024,1967.6778482486252,1101.4170902564601,1831.3771212293664,-1588.4083523953436
2023-12-23,3511.1195878702024,1898.6361470833128,1247.1738433747396,1788.5058287818563,-1550.898954449338
2023-12-24,3406.0542860173327,1759.7342999749508,1144.2044831975481,1938.4027874023132,-1751.6041434078513
2023-12-25,3575.7086332123167,1831.7393394189544,1207.7764247523307,2067.96425586476,-1316.8113467516348
2023-12-26,3145.6757975913893,1824.3138707178102,1202.8880147423108,2167.8595120911737,-1659.2628048573142
2023-12-27,3379.3963226040332,1921.0368875558038,1016.9675938429267,2024.6492006082062,-1659.2628048573142
2023-12-28,3785.029207561764,1628.2378684468372,1329.2138874690345,1570.698253441824,-1686.8207830805372
2023-12-29,3809.81701484196,1259.738036653755,1252.2065054766974,1754.0422059690673,-1924.1962370585188
2023-12-30,3971.072125669883,990.4312292996005,1212.5422794489787,1681.7659093806114,-2144.1884562009236
2023-12-31,3916.3358356133263,799.1187392189461,1108.2770558356594,1715.4945385005688,-2460.773830831497
