date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,XRPUSDT_PERP
2023-04-22,2470.6781913842683,2776.1263353978156,2570.4318333310057,1359.2691242929948
2023-04-23,2600.2262915689093,2423.4836476276196,2284.7767074840153,1111.3492183823387
2023-04-24,2751.9034358574872,2125.2590307990818,1956.748375225019,882.4524461053754
2023-04-25,3144.528334035468,2068.532587491408,1806.9064394606082,793.2310182483096
2023-04-26,2900.552976810239,2155.569345885019,1682.9456157443763,605.6824155426809
2023-04-27,2944.935242719523,2431.3719076536995,1747.1251380563278,528.3772568605665
2023-04-28,2505.8614101305666,2744.0635852436935,1724.4536925174655,624.4322538751295
2023-04-29,2173.2923248528095,2982.8406052656055,1813.9845007927918,683.0427033601073
2023-04-30,2265.683078281137,3256.7958926382003,1627.6117573551633,625.8939496168236
2023-05-01,2027.4156610164134,2361.006272783563,1274.1547493246105,496.3330627662975
2023-05-02,1633.6969944097023,2334.659775330698,1225.0743753669392,384.6435636792308
2023-05-03,1558.109931000457,2474.034623744146,1364.284124054704,270.49326988565116
2023-05-04,1395.4351729893851,2481.998269329411,1287.1370717515379,135.07698175943642
2023-05-05,1413.6881003662902,2753.8095716925245,1538.0177163860105,132.0210210650776
2023-05-06,1145.6165530781898,2499.112023799634,1179.708364570592,5.5706550483591855e-12
2023-05-07,1054.5069326800872,2528.6291728415836,1179.708364570592,-367.9638603197429
2023-05-08,512.0072212755084,2405.3198079957588,1258.365008951217,-1239.6404023752816
2023-05-09,-373.6238859848488,2652.722779174962,1474.5336461412126,-2740.8200098074526
2023-05-10,-1139.556528644509,2148.933069275846,1246.8874909333153,-3812.1354071087844
2023-05-11,-1562.140320411469,532.2024111543901,282.1744138968518,-3022.5988616114896
2023-05-12,-1694.2808613662025,-149.31147536765263,1.1368683772161603e-13,-2472.3868866719604
2023-05-13,-2026.7774237012559,-639.0031622380008,-274.2963522573738,-2824.8957991288135
2023-05-14,-2216.085132946431,-980.2360967441273,-477.9768130603848,-3123.4118563049838
2023-05-15,-2192.3062335251275,-1117.3790154635083,-548.4452208274355,-3328.422686942849
2023-05-16,-2359.47209422188,-1327.6261753277254,-567.2876277197173,-2944.3279246997827
2023-05-17,-2206.677383287429,-1239.6392812849178,-591.5468558995618,-2628.1437514682293
2023-05-18,-2401.9199601330324,-1469.3079417919002,-755.6534419923487,-2021.1774769318667
2023-05-19,-2532.4310802114196,-1673.650352108259,-805.6587708685985,-1305.3260669412134
2023-05-20,-2470.1382912140048,-1667.296715232919,-786.4774346479713,-676.7964944360058
2023-05-21,-2710.4297183994845,-1862.5966816881687,-877.1812624564906,-457.50783068703237
2023-05-22,-2680.931655952758,-1989.554063047878,-835.9902579983973,-197.03974804958972
2023-05-23,-2484.9711331186168,-1848.0352529065794,-535.1773158673213,131.49744945284925
2023-05-24,-2575.6711997345487,-1902.493868129905,-628.5954941781293,5.002220859751105e-12
2023-05-25,-2921.9020670803206,-2196.532807561265,-739.4816960448892,5.002220859751105e-12
2023-05-26,-3287.4785512114668,-2491.783373497799,-684.6018940425703,391.26813927109816
2023-05-27,-3612.153741378398,-2751.9658248570872,-625.547245804397,975.2113486541164
2023-05-28,-4208.30744052365,-1733.2865297375542,341.1670138602427,2559.7494357055107
2023-05-29,-3790.069934514617,-1025.9407896285788,1031.9742926014637,4152.014983255352
2023-05-30,-2964.155220546004,-464.3500931062724,1509.2673916786716,5062.227294669062
2023-05-31,-2681.831316859613,-432.9134039730709,1343.226383521851,5542.028895645474
2023-06-01,-2759.991468630661,-701.30328530377,1189.022441073508,5349.68280499207
2023-06-02,-2501.0822706445997,-578.4085741599257,1432.8554222060866,5487.653732989397
2023-06-03,-2418.989220680934,-611.8934702055191,1432.8554222060866,5536.46583521183
2023-06-04,-2340.746128391833,-603.1935147119116,1413.0531458573842,5643.00721103888
2023-06-05,-2456.9564090448353,-1268.912311356948,969.9850123212985,5304.1462672769285
2023-06-06,-3074.8444628499346,-744.486024283596,947.9602890815362,5232.709223784943
2023-06-07,-3189.1192447655594,-918.2655701640742,647.4637447095449,5232.709223784943
2023-06-08,-3564.1788958831203,-943.0641896414005,491.26813644038157,5001.488778035108
2023-06-09,-3786.147861926498,-946.7466849736699,340.635354118767,4926.470098981075
2023-06-10,-4119.897940625619,-1469.543599397789,-314.29049356545244,4096.26796641115
2023-06-11,-3987.277257137973,-1554.378616452358,-752.085600424793,3706.2585259848856
2023-06-12,-3836.431108903543,-1584.547033107021,-1082.7052137452158,3496.316644244229
2023-06-13,-3639.869456012926,-1670.13449884782,-1387.0614191529867,3302.9346259862778
2023-06-14,-4067.0349422497607,-2112.2133469226055,-1900.1982695550223,1920.5534412726208
2023-06-15,-4012.5027211674465,-2160.8430140833975,-2326.312864405189,1500.3414003439761
2023-06-16,-4373.626753522454,-1986.6647634474068,-2447.5301851094027,1192.1782979207458
2023-06-17,-4607.812897565603,-1843.019660646333,-2596.280029366812,952.8874124212609
2023-06-18,-4712.704273781001,-1741.6206375481702,-2707.3911458846965,838.2839427861416
2023-06-19,-4923.221279568565,-1432.4169803946618,-2766.220637936188,878.1411021005956
2023-06-20,-5952.158904149078,-396.6553039704522,-2617.9900706126327,1033.1957212678456
2023-06-21,-6434.819236302165,997.7283775211765,-1302.1758069122543,1265.276579264421
2023-06-22,-6159.922883752006,2018.4502689449582,-611.6373242750019,1209.98952302805
2023-06-23,-5810.466452471777,2945.1796898401712,77.39650901234154,1166.9573486757272
2023-06-24,-5205.697827562394,3486.153857693,450.47290031852674,857.6754144260963
2023-06-25,-4770.780240279694,3677.8275439209697,835.1574179729371,716.2347978264169
2023-06-26,-4770.780240279694,3969.5235295196503,866.4224057552196,403.3150282241461
2023-06-27,-4512.739280085647,4173.660823645128,1051.5688190559579,262.03107721328377
2023-06-28,-4725.073834446997,4239.923427268537,831.7761568263498,-203.22658145812426
2023-06-29,-4546.439943765024,4290.754566693183,807.2043453864829,-355.60114415531825
2023-06-30,-4257.937184925706,4219.0375933952555,1036.084831749541,-486.94038992950715
2023-07-01,-3840.159568343184,4312.691602565366,1254.6536185796565,-592.4952105118023
2023-07-02,-3614.786612329011,4410.175713737937,1512.200213274473,-462.8374606585894
2023-07-03,-3391.685289376717,4551.31149853295,1770.1911808274745,-286.8120312628665
2023-07-04,-3378.2893615757685,4515.538397600252,1915.5500439662092,-190.6221968577806
2023-07-05,-3418.6883264423286,4434.821359111227,1862.0679966186776,-284.42231782777435
2023-07-06,-3744.0679952331293,4182.954805487746,1417.7663058466733,-655.2108934324605
2023-07-07,-3785.4685105280646,4107.487329019376,1280.76877559885,-826.2753848537186
2023-07-08,-3842.709276195573,4065.2364460270937,1151.2672149932725,-940.7870627840682
2023-07-09,-3907.817967854213,3968.8729023789692,1037.1213639849375,-1086.18776578189
2023-07-10,-3552.884383951231,4311.522453576663,1107.1024948236286,-1028.4906676484866
2023-07-11,-3372.1867292625925,4512.785019845856,1103.6250242675196,-1011.4032266240398
